Kingdom,Class,Family,Species Code,Scientific Name,Exotic,Common Name,NSW status,Comm. status,Records,Info
Plantae,Flora,Goodeniaceae,9209,Scaevola albida var. albida,,,,,112,
Plantae,Flora,Goodeniaceae,10199,Scaevola albida var. pallida,,,,,9,
Plantae,Flora,Goodeniaceae,3203,Scaevola calendulacea,,,,,296,
Plantae,Flora,Goodeniaceae,9470,Scaevola collaris,,Fan Flower,E1,,1,
Plantae,Flora,Goodeniaceae,3204,Scaevola depauperata,,Skeleton Fan-flower,,,103,
Plantae,Flora,Goodeniaceae,3205,Scaevola hookeri,,,,,107,
Plantae,Flora,Goodeniaceae,3206,Scaevola humilis,,,,,198,
Plantae,Flora,Goodeniaceae,7150,Scaevola parvibarbata,,,,,66,
Plantae,Flora,Goodeniaceae,3208,Scaevola ramosissima,,Purple Fan-flower,,,1840,
Plantae,Flora,Goodeniaceae,3209,Scaevola spinescens,,,,,316,
Plantae,Flora,Goodeniaceae,SCAE,Scaevola spp.,,,,,52,
Plantae,Flora,Goodeniaceae,3210,Selliera radicans,,Swamp Weed,,,550,
Plantae,Flora,Goodeniaceae,SELL,Selliera spp.,,,,,5,
Plantae,Flora,Goodeniaceae,3211,Velleia arguta,,,,,34,
Plantae,Flora,Goodeniaceae,3212,Velleia connata,,,,,33,
Plantae,Flora,Goodeniaceae,3213,Velleia glabrata,,,,,61,
Plantae,Flora,Goodeniaceae,3214,Velleia lyrata,,,,,46,
Plantae,Flora,Goodeniaceae,3215,Velleia montana,,Mountain Velleia,,,199,
Plantae,Flora,Goodeniaceae,3216,Velleia paradoxa,,,,,728,
Plantae,Flora,Goodeniaceae,3217,Velleia parvisepta,,,,,18,
Plantae,Flora,Goodeniaceae,3218,Velleia perfoliata,,,V,V,112,
Plantae,Flora,Goodeniaceae,3219,Velleia spathulata,,,,,153,
Plantae,Flora,Goodeniaceae,VELL,Velleia spp.,,,,,28,
Plantae,Flora,Grammitidaceae,10518,Grammitis billardierei,,Finger Fern,,,344,
Plantae,Flora,Grammitidaceae,8096,Grammitis diminuta,,,,,20,
Plantae,Flora,Grammitidaceae,10454,Grammitis nudicarpa,,,,,3,
Plantae,Flora,Grammitidaceae,11027,Grammitis poeppigiana,,,,,8,
Plantae,Flora,Grammitidaceae,GRAM,Grammitis spp.,,,,,19,
Plantae,Flora,Grammitidaceae,9471,^^Grammitis stenophylla,,Narrow-leaf Finger Fern,"E1,3",,174,
Plantae,Flora,Grammitidaceae,8098,Grammitis wattsii,,,,,17,
Plantae,Flora,Grossulariaceae,RIBE,Ribes spp.,*,,,,1,
Plantae,Flora,Grossulariaceae,10665,Ribes uva-crispa,*,Gooseberry,,,3,
Plantae,Flora,Gyrostemonaceae,3231,Codonocarpus attenuatus,,Bell-fruit Tree,,,66,
Plantae,Flora,Gyrostemonaceae,3232,Codonocarpus cotinifolius,,Native Poplar,,,104,
Plantae,Flora,Gyrostemonaceae,3233,Codonocarpus pyramidalis,,,E4,V,4,
Plantae,Flora,Gyrostemonaceae,CODO,Codonocarpus spp.,,,,,1,
Plantae,Flora,Gyrostemonaceae,3235,Gyrostemon australasicus,,,,,10,
Plantae,Flora,Gyrostemonaceae,9411,^^Gyrostemon thesioides,,,"E1,3",,233,
Plantae,Flora,Haemodoraceae,12110,Anigozanthos flavidus,*,Tall Kangaroo Paw,,,10,
Plantae,Flora,Haemodoraceae,12566,Anigozanthos rufus,*,,,,1,
Plantae,Flora,Haemodoraceae,ANIG,Anigozanthos spp.,*,,,,13,
Plantae,Flora,Haemodoraceae,9310,Haemodorum austroqueenslandicum,,,,,60,
Plantae,Flora,Haemodoraceae,6435,Haemodorum corymbosum,,,,,668,
Plantae,Flora,Haemodoraceae,3236,Haemodorum planifolium,,,,,1322,
Plantae,Flora,Haemodoraceae,13127,Haemodorum planifolium subsp. brevistylum,,,,,4,
Plantae,Flora,Haemodoraceae,13128,Haemodorum planifolium subsp. planifolium,,,,,30,
Plantae,Flora,Haemodoraceae,HAEM,Haemodorum spp.,,,,,97,
Plantae,Flora,Haemodoraceae,3237,Haemodorum tenuifolium,,,,,31,
Plantae,Flora,Haloragaceae,3238,Glischrocaryon behrii,,Golden Pennants,,,1,
Plantae,Flora,Haloragaceae,9266,Gonocarpus chinensis subsp. verrucosus,,,,,128,
Plantae,Flora,Haloragaceae,3240,Gonocarpus elatus,,,,,3355,
Plantae,Flora,Haloragaceae,12293,Gonocarpus hirtus,,,,,1,
Plantae,Flora,Haloragaceae,3241,Gonocarpus humilis,,,,,478,
Plantae,Flora,Haloragaceae,3242,Gonocarpus longifolius,,,,,176,
Plantae,Flora,Haloragaceae,3243,Gonocarpus micranthus,,,,,2672,
Plantae,Flora,Haloragaceae,8649,Gonocarpus micranthus subsp. micranthus,,,,,720,
Plantae,Flora,Haloragaceae,8648,Gonocarpus micranthus subsp. ramosissimus,,,,,497,
Plantae,Flora,Haloragaceae,3244,Gonocarpus montanus,,,,,175,
Plantae,Flora,Haloragaceae,3245,Gonocarpus oreophilus,,,,,518,
Plantae,Flora,Haloragaceae,3246,Gonocarpus salsoloides,,,,,846,
Plantae,Flora,Haloragaceae,GONO,Gonocarpus spp.,,Raspwort,,,511,
Plantae,Flora,Haloragaceae,3247,Gonocarpus tetragynus,,Poverty Raspwort,,,15836,
Plantae,Flora,Haloragaceae,3248,Gonocarpus teucrioides,,Germander Raspwort,,,9876,
Plantae,Flora,Haloragaceae,HLRGC,Haloragaceae indeterminate,*,Raspworts and milfoils,,,5,
Plantae,Flora,Haloragaceae,3249,Haloragis aspera,,Rough Raspwort,,,848,
Plantae,Flora,Haloragaceae,3250,Haloragis exalata,,,,,23,
Plantae,Flora,Haloragaceae,9512,Haloragis exalata subsp. exalata,,Square Raspwort,V,V,393,
Plantae,Flora,Haloragaceae,11304,Haloragis exalata subsp. exalata var. exalata,,,,,77,
Plantae,Flora,Haloragaceae,11305,Haloragis exalata subsp. exalata var. laevis,,,,,6,
Plantae,Flora,Haloragaceae,9172,Haloragis exalata subsp. velutina,,Tall Velvet Sea-berry,V,V,121,
Plantae,Flora,Haloragaceae,7455,Haloragis glauca f. glauca,,,,,776,
Plantae,Flora,Haloragaceae,3252,Haloragis heterophylla,,Variable Raspwort,,,4694,
Plantae,Flora,Haloragaceae,3253,Haloragis odontocarpa,,,,,155,
Plantae,Flora,Haloragaceae,7443,Haloragis odontocarpa f. octoforma,,,,,8,
Plantae,Flora,Haloragaceae,7816,Haloragis odontocarpa f. pterocarpa,,,,,10,
Plantae,Flora,Haloragaceae,7632,Haloragis odontocarpa f. rugosa,,,,,2,
Plantae,Flora,Haloragaceae,3254,Haloragis serra,,,,,160,
Plantae,Flora,Haloragaceae,HALR,Haloragis spp.,,,,,210,
Plantae,Flora,Haloragaceae,3256,Haloragodendron baeuerlenii,,,,,30,
Plantae,Flora,Haloragaceae,12164,Haloragodendron gibsonii,,,,,18,
Plantae,Flora,Haloragaceae,3257,Haloragodendron lucasii,,,E1,E,124,
Plantae,Flora,Haloragaceae,3258,Haloragodendron monospermum,,,,,60,
Plantae,Flora,Haloragaceae,7915,Myriophyllum alpinum,,,,,34,
Plantae,Flora,Haloragaceae,3259,Myriophyllum aquaticum,*,Parrots Feather,,,205,
Plantae,Flora,Haloragaceae,7123,Myriophyllum caput-medusae,,Cat-tail,,,44,
Plantae,Flora,Haloragaceae,6724,Myriophyllum crispatum,,,,,4536,
Plantae,Flora,Haloragaceae,7051,Myriophyllum glomeratum,,Clustered Water-milfoil,,,3,
Plantae,Flora,Haloragaceae,3261,Myriophyllum gracile,,,,,3,
Plantae,Flora,Haloragaceae,7518,Myriophyllum gracile var. gracile,,,,,11,
Plantae,Flora,Haloragaceae,7456,Myriophyllum gracile var. lineare,,,,,31,
Plantae,Flora,Haloragaceae,7867,^Myriophyllum implicatum,,,"E4A,2",,27,
Plantae,Flora,Haloragaceae,3263,Myriophyllum latifolium,,,,,82,
Plantae,Flora,Haloragaceae,7733,Myriophyllum lophatum,,,,,11,
Plantae,Flora,Haloragaceae,7738,Myriophyllum papillosum,,,,,1303,
Plantae,Flora,Haloragaceae,3264,Myriophyllum pedunculatum,,Water-milfoil,,,88,
Plantae,Flora,Haloragaceae,6433,Myriophyllum pedunculatum subsp. longibracteolatum,,Water-milfoil,,,7,
Plantae,Flora,Haloragaceae,7096,Myriophyllum pedunculatum subsp. pedunculatum,,,,,66,
Plantae,Flora,Haloragaceae,3265,Myriophyllum propinquum,,,,,103,
Plantae,Flora,Haloragaceae,7018,Myriophyllum salsugineum,,,,,4,
Plantae,Flora,Haloragaceae,6677,Myriophyllum simulans,,,,,164,
Plantae,Flora,Haloragaceae,MYRI,Myriophyllum spp.,,,,,693,
Plantae,Flora,Haloragaceae,7059,Myriophyllum striatum,,,,,14,
Plantae,Flora,Haloragaceae,6545,Myriophyllum variifolium,,,,,242,
Plantae,Flora,Haloragaceae,6546,Myriophyllum verrucosum,,Red Water-milfoil,,,360,
Plantae,Flora,Hamamelidaceae,11772,Liquidambar orientalis,*,,,,12,
Plantae,Flora,Hamamelidaceae,11683,Liquidambar spp.,*,,,,33,
Plantae,Flora,Hamamelidaceae,11353,Liquidambar styraciflua,*,Sweetgum,,,395,
Plantae,Flora,Hormosiraceae,14060,Hormosira banksii,,Neptune's Necklace,,,3,
Plantae,Flora,Hyacinthaceae,11999,Eucomis bicolor,*,,,,1,
Plantae,Flora,Hyacinthaceae,12000,Eucomis comosa,*,,,,3,
Plantae,Flora,Hyacinthaceae,11210,Hyacinthoides non-scripta,*,,,,1,
Plantae,Flora,Hyacinthaceae,10263,Muscari armeniacum,*,Common Grape Hyacinth,,,15,
Plantae,Flora,Hyacinthaceae,MUSC,Muscari spp.,*,,,,1,
Plantae,Flora,Hyacinthaceae,10262,Ornithogalum longibracteatum,*,Pregnant Onion,,,1,
Plantae,Flora,Hyacinthaceae,6957,Ornithogalum thyrsoides,*,,,,1,
Plantae,Flora,Hyacinthaceae,3564,Ornithogalum umbellatum,*,Star of Bethlehem,,,10,
Plantae,Flora,Hydatellaceae,3267,Trithuria submersa,,,,,4,
Plantae,Flora,Hydrangeaceae,12113,Deutzia crenata,*,,,,4,
Plantae,Flora,Hydrangeaceae,11742,Hydrangea macrophylla,*,,,,68,
Plantae,Flora,Hydrangeaceae,11663,Hydrangea spp.,*,,,,21,
Plantae,Flora,Hydrocharitaceae,3268,Egeria densa,*,Dense Waterweed,,,33,
Plantae,Flora,Hydrocharitaceae,EGER,Egeria spp.,*,,,,1,
Plantae,Flora,Hydrocharitaceae,3269,Elodea canadensis,*,Elodea,,,41,
Plantae,Flora,Hydrocharitaceae,3270,Halophila decipiens,,,,,7,
Plantae,Flora,Hydrocharitaceae,3271,Halophila ovalis,,,,,56,
Plantae,Flora,Hydrocharitaceae,6772,Hydrilla verticillata,,Hydrilla,,,37,
Plantae,Flora,Hydrocharitaceae,3272,Hydrocharis dubia,,Frogbit,,,4,
Plantae,Flora,Hydrocharitaceae,10855,Ottelia ovalifolia subsp. ovalifolia,,Swamp Lily,,,493,
Plantae,Flora,Hydrocharitaceae,OTTE,Ottelia spp.,,,,,12,
Plantae,Flora,Hydrocharitaceae,14246,Vallisneria australis,,Eelweed,,,215,
Plantae,Flora,Hydrocharitaceae,VALL,Vallisneria spp.,,,,,13,
Plantae,Flora,Hydrophyllaceae,3274,Phacelia tanacetifolia,*,Tansy,,,4,
Plantae,Flora,Hymenophyllaceae,12491,Cephalomanes atrovirens subsp. atrovirens,,,,,1,
Plantae,Flora,Hymenophyllaceae,10438,Cephalomanes bauerianum,,,,,37,
Plantae,Flora,Hymenophyllaceae,12034,Cephalomanes caudatum,,Jungle Bristle Fern,,,137,
Plantae,Flora,Hymenophyllaceae,12134,Cephalomanes obscurum,,,,,3,
Plantae,Flora,Hymenophyllaceae,12518,Crepidomanes saxifragoides,,,,,32,
Plantae,Flora,Hymenophyllaceae,12520,Crepidomanes venosum,,,,,245,
Plantae,Flora,Hymenophyllaceae,12517,Crepidomanes vitiense,,,,,8,
Plantae,Flora,Hymenophyllaceae,8104,Hymenophyllum australe,,,,,69,
Plantae,Flora,Hymenophyllaceae,8106,Hymenophyllum bivalve,,,,,30,
Plantae,Flora,Hymenophyllaceae,8107,Hymenophyllum cupressiforme,,Common Filmy Fern,,,650,
Plantae,Flora,Hymenophyllaceae,8108,Hymenophyllum flabellatum,,Shiny Filmy Fern,,,126,
Plantae,Flora,Hymenophyllaceae,10458,Hymenophyllum howense,,,,,7,
Plantae,Flora,Hymenophyllaceae,12428,Hymenophyllum lyalii,,,,,42,
Plantae,Flora,Hymenophyllaceae,8109,Hymenophyllum marginatum,,Bordered Filmy Fern,,,20,
Plantae,Flora,Hymenophyllaceae,8110,Hymenophyllum moorei,,,,,16,
Plantae,Flora,Hymenophyllaceae,8112,Hymenophyllum peltatum,,Alpine Filmy Fern,,,28,
Plantae,Flora,Hymenophyllaceae,8113,Hymenophyllum pumilum,,,,,13,
Plantae,Flora,Hymenophyllaceae,8114,Hymenophyllum rarum,,Narrow Filmy Fern,,,27,
Plantae,Flora,Hymenophyllaceae,HYME,Hymenophyllum spp.,,,,,20,
Plantae,Flora,Hymenophyllaceae,12522,Trichomanes tahitense,,,,,1,
Plantae,Flora,Hypnodendraceae,11590,Hypnodendron vitiense,,,,,3,
Plantae,Flora,Hypoxidaceae,9142,Curculigo ensifolia var. ensifolia,,,,,22,
Plantae,Flora,Hypoxidaceae,6488,Hypoxis exilis,,Swamp Star,,,21,
Plantae,Flora,Hypoxidaceae,7493,Hypoxis glabella var. glabella,,Tiny Star,,,352,
Plantae,Flora,Hypoxidaceae,3553,Hypoxis hygrometrica,,Golden Weather-grass,,,1071,
Plantae,Flora,Hypoxidaceae,7648,Hypoxis hygrometrica var. hygrometrica,,,,,318,
Plantae,Flora,Hypoxidaceae,13132,Hypoxis hygrometrica var. hypoglaucum,,,,,1,
Plantae,Flora,Hypoxidaceae,7574,Hypoxis hygrometrica var. splendida,,,,,17,
Plantae,Flora,Hypoxidaceae,7561,Hypoxis hygrometrica var. villosisepala,,,,,259,
Plantae,Flora,Hypoxidaceae,7858,Hypoxis pratensis,,Golden Weather-grass,,,31,
Plantae,Flora,Hypoxidaceae,7859,Hypoxis pratensis var. pratensis,,,,,70,
Plantae,Flora,Hypoxidaceae,6897,Hypoxis pratensis var. tuberculata,,,,,5,
Plantae,Flora,Hypoxidaceae,HYPO,Hypoxis spp.,,,,,366,
Plantae,Flora,Hypoxidaceae,10257,Hypoxis vaginata,,Yellow Star,,,4,
Plantae,Flora,Hypoxidaceae,6679,Hypoxis vaginata var. brevistigmata,,,,,9,
Plantae,Flora,Hypoxidaceae,6879,Hypoxis vaginata var. vaginata,,,,,5,
Plantae,Flora,Iridaceae,3277,Anomatheca laxa,*,,,,17,
Plantae,Flora,Iridaceae,9722,Aristea ecklonii,*,,,,104,
Plantae,Flora,Iridaceae,14110,Babiana angustifolia,*,,,,1,
Plantae,Flora,Iridaceae,3278,Babiana stricta,*,,,,14,
Plantae,Flora,Iridaceae,3279,Chasmanthe floribunda,*,African Cornflag,,,8,
Plantae,Flora,Iridaceae,CROC,Crocosmia spp.,*,,,,9,
Plantae,Flora,Iridaceae,10271,Crocosmia x crocosmiiflora,*,Montbretia,,,332,
Plantae,Flora,Iridaceae,3281,Dierama pendulum,*,Elfin Wands,,,4,
Plantae,Flora,Iridaceae,11579,Dietes bicolor,*,,,,75,
Plantae,Flora,Iridaceae,11690,Dietes grandiflora,*,,,,165,
Plantae,Flora,Iridaceae,3283,Dietes robinsoniana,,Lord Howe Wedding Lily,,,14,
Plantae,Flora,Iridaceae,DIET,Dietes spp.,,,,,94,
Plantae,Flora,Iridaceae,11779,Dietes vegeta,*,,,,2,
Plantae,Flora,Iridaceae,7836,Diplarrena moraea,,White Iris,,,85,
Plantae,Flora,Iridaceae,13134,Ferraria crispa,*,Black Flag,,,1,
Plantae,Flora,Iridaceae,14109,Freesia alba x leichtlinii,*,,,,4,
Plantae,Flora,Iridaceae,10698,Freesia hybrid,*,Freesia,,,148,
Plantae,Flora,Iridaceae,FREE,Freesia spp.,*,,,,79,
Plantae,Flora,Iridaceae,3286,Gladiolus angustus,*,,,,4,
Plantae,Flora,Iridaceae,3287,Gladiolus carneus,*,Painted Lady,,,6,
Plantae,Flora,Iridaceae,11693,Gladiolus communis,*,Cornflag,,,1,
Plantae,Flora,Iridaceae,11646,Gladiolus dalenii,*,,,,4,
Plantae,Flora,Iridaceae,3288,Gladiolus gueinzii,*,,,,56,
Plantae,Flora,Iridaceae,13988,Gladiolus hortulanus,*,,,,2,
Plantae,Flora,Iridaceae,GLAD,Gladiolus spp.,*,,,,76,
Plantae,Flora,Iridaceae,3289,Gladiolus undulatus,*,Wild Gladiolus,,,39,
Plantae,Flora,Iridaceae,9767,Herbertia lahue subsp. caerulea,*,,,,59,
Plantae,Flora,Iridaceae,HOME,Homeria spp.,*,,,,1,
Plantae,Flora,Iridaceae,IRID,Iridaceae indeterminate,*,Unidentified Iris family,,,16,
Plantae,Flora,Iridaceae,3296,Iris germanica,*,Tall Bearded Iris,,,38,
Plantae,Flora,Iridaceae,13136,Iris laevigata,*,,,,1,
Plantae,Flora,Iridaceae,IRIS,Iris spp.,*,,,,67,
Plantae,Flora,Iridaceae,3297,Ixia flexuosa,*,Corn Lily,,,3,
Plantae,Flora,Iridaceae,10268,Ixia maculata,*,,,,2,
Plantae,Flora,Iridaceae,10267,Ixia polystachya,*,Variable Ixia,,,5,
Plantae,Flora,Iridaceae,IXIA,Ixia spp.,*,,,,6,
Plantae,Flora,Iridaceae,3298,Libertia paniculata,,Branching Grass-flag,,,573,
Plantae,Flora,Iridaceae,3299,Libertia pulchella,,,,,45,
Plantae,Flora,Iridaceae,LIBE,Libertia spp.,,,,,2,
Plantae,Flora,Iridaceae,10858,Moraea collina,*,,,,4,
Plantae,Flora,Iridaceae,10859,Moraea flaccida,*,One-leaved Cape Tulip,,,11,
Plantae,Flora,Iridaceae,10860,Moraea miniata,*,Two-leaved Cape Tulip,,,21,
Plantae,Flora,Iridaceae,10861,Moraea ochroleuca,*,,,,6,
Plantae,Flora,Iridaceae,10862,Moraea setifolia,*,Thread Iris,,,184,
Plantae,Flora,Iridaceae,3300,Patersonia fragilis,,Swamp Iris,,,895,
Plantae,Flora,Iridaceae,3301,Patersonia glabrata,,Leafy Purple-flag,,,5228,
Plantae,Flora,Iridaceae,3302,Patersonia longifolia,,,,,662,
Plantae,Flora,Iridaceae,3303,Patersonia sericea,,Silky Purple-Flag,,,7047,
Plantae,Flora,Iridaceae,7977,Patersonia sp. aff. fragilis,,,,,32,
Plantae,Flora,Iridaceae,PATE,Patersonia spp.,,,,,343,
Plantae,Flora,Iridaceae,6626,Romulea flava,*,,,,2,
Plantae,Flora,Iridaceae,3304,Romulea minutiflora,*,Small-flowered Onion Grass,,,205,
Plantae,Flora,Iridaceae,7477,Romulea rosea var. australis,*,Onion Grass,,,2849,
Plantae,Flora,Iridaceae,ROMU,Romulea spp.,*,,,,116,
Plantae,Flora,Iridaceae,3306,Sisyrinchium iridifolium,*,Blue Pigroot,,,92,
Plantae,Flora,Iridaceae,14929,Sisyrinchium rosulatum,*,Scourweed,,,565,
Plantae,Flora,Iridaceae,SISR,Sisyrinchium spp.,*,,,,79,
Plantae,Flora,Iridaceae,10270,Sparaxis bulbifera,*,Harlequin Flower,,,3,
Plantae,Flora,Iridaceae,10269,Sparaxis tricolor,*,Tricolor Harlequin Flower,,,1,
Plantae,Flora,Iridaceae,3308,Tritonia lineata,*,Lined Tritonia,,,29,
Plantae,Flora,Iridaceae,TRIT,Tritonia spp.,*,,,,1,
Plantae,Flora,Iridaceae,10265,Watsonia borbonica subsp. ardernei,*,,,,14,
Plantae,Flora,Iridaceae,9237,Watsonia meriana,*,,,,365,
Plantae,Flora,Iridaceae,WATS,Watsonia spp.,*,,,,121,
Plantae,Flora,Isoetaceae,8123,Isoetes drummondii subsp. anomala,,,,,3,
Plantae,Flora,Isoetaceae,8125,Isoetes muelleri,,Quillwort,,,19,
Plantae,Flora,Isoetaceae,ISOE,Isoetes spp.,,,,,6,
Plantae,Flora,Juglandaceae,11369,Carya illinoensis,*,Pecan,,,20,
Plantae,Flora,Juglandaceae,13138,Juglans ailantifolia,*,Japanese Walnut,,,1,
Plantae,Flora,Juglandaceae,12252,Juglans regia,*,Walnut,,,5,
Plantae,Flora,Juncaceae,JUNCC,Juncaceae indeterminate,*,Rushes,,,27,
Plantae,Flora,Juncaceae,3311,Juncus acuminatus,*,,,,44,
Plantae,Flora,Juncaceae,10313,Juncus acutiflorus,*,,,,9,
Plantae,Flora,Juncaceae,9311,Juncus acutus subsp. acutus,*,Sharp Rush,,,959,
Plantae,Flora,Juncaceae,10308,Juncus alexandri,,,,,37,
Plantae,Flora,Juncaceae,10309,Juncus alexandri subsp. alexandri,,,,,18,
Plantae,Flora,Juncaceae,8876,Juncus alexandri subsp. melanobasis,,,,,67,
Plantae,Flora,Juncaceae,3313,Juncus amabilis,,,,,3819,
Plantae,Flora,Juncaceae,3314,Juncus antarcticus,,Cushion Rush,,,30,
Plantae,Flora,Juncaceae,3315,Juncus aridicola,,Tussock Rush,,,2431,
Plantae,Flora,Juncaceae,3316,Juncus articulatus,*,,,,444,
Plantae,Flora,Juncaceae,3317,Juncus australis,,Rush,,,834,
Plantae,Flora,Juncaceae,9035,Juncus brevibracteus,,,,,51,
Plantae,Flora,Juncaceae,3318,Juncus bufonius,,Toad Rush,,,1114,
Plantae,Flora,Juncaceae,3319,Juncus bulbosus,*,,,,43,
Plantae,Flora,Juncaceae,3320,Juncus caespiticius,,,,,33,
Plantae,Flora,Juncaceae,3321,Juncus canadensis,*,,,,9,
Plantae,Flora,Juncaceae,3322,Juncus capensis,*,,,,21,
Plantae,Flora,Juncaceae,3323,Juncus capillaceus,*,,,,72,
Plantae,Flora,Juncaceae,3324,Juncus capitatus,*,,,,327,
Plantae,Flora,Juncaceae,3325,Juncus cognatus,*,,,,759,
Plantae,Flora,Juncaceae,3326,Juncus continuus,,,,,2030,
Plantae,Flora,Juncaceae,8632,Juncus continuus x usitatus,,,,,16,
Plantae,Flora,Juncaceae,10312,Juncus dolichanthus,,,,,10,
Plantae,Flora,Juncaceae,3327,Juncus effusus,*,,,,106,
Plantae,Flora,Juncaceae,3328,Juncus falcatus,,,,,194,
Plantae,Flora,Juncaceae,3329,Juncus filicaulis,,,,,1774,
Plantae,Flora,Juncaceae,9312,Juncus firmus,,,,,77,
Plantae,Flora,Juncaceae,3330,Juncus flavidus,,,,,1551,
Plantae,Flora,Juncaceae,8236,Juncus fockei,,,,,315,
Plantae,Flora,Juncaceae,3331,Juncus gregiflorus,,,,,167,
Plantae,Flora,Juncaceae,3332,Juncus holoschoenus,,,,,390,
Plantae,Flora,Juncaceae,3333,Juncus homalocaulis,,,,,850,
Plantae,Flora,Juncaceae,3334,Juncus imbricatus,*,,,,41,
Plantae,Flora,Juncaceae,3335,Juncus ingens,,Giant Rush,,,6364,
Plantae,Flora,Juncaceae,7430,Juncus kraussii subsp. australiensis,,Sea Rush,,,1809,
Plantae,Flora,Juncaceae,10306,Juncus laeviusculus,,,,,9,
Plantae,Flora,Juncaceae,10307,Juncus laeviusculus subsp. illawarrensis,,,,,22,
Plantae,Flora,Juncaceae,8780,Juncus laeviusculus subsp. laeviusculus,,,,,46,
Plantae,Flora,Juncaceae,3337,Juncus microcephalus,*,,,,95,
Plantae,Flora,Juncaceae,8998,Juncus mollis,,,,,192,
Plantae,Flora,Juncaceae,8941,Juncus ochrocoleus,,,,,228,
Plantae,Flora,Juncaceae,3338,Juncus pallidus,,,,,507,
Plantae,Flora,Juncaceae,3339,Juncus pauciflorus,,,,,365,
Plantae,Flora,Juncaceae,9303,Juncus phaeanthus,,,,,133,
Plantae,Flora,Juncaceae,3340,Juncus planifolius,,,,,1466,
Plantae,Flora,Juncaceae,14473,Juncus polyanthemos x usitatus,,,,,311,
Plantae,Flora,Juncaceae,3341,Juncus polyanthemus,,,,,292,
Plantae,Flora,Juncaceae,3342,Juncus prismatocarpus,,,,,641,
Plantae,Flora,Juncaceae,3343,Juncus procerus,,,,,54,
Plantae,Flora,Juncaceae,10311,Juncus psammophilus,,,,,107,
Plantae,Flora,Juncaceae,3344,Juncus radula,,,,,364,
Plantae,Flora,Juncaceae,8521,Juncus remotiflorus,,,,,740,
Plantae,Flora,Juncaceae,3345,Juncus revolutus,,,,,12,
Plantae,Flora,Juncaceae,3346,Juncus sandwithii,,,,,55,
Plantae,Flora,Juncaceae,3347,Juncus sarophorus,,,,,308,
Plantae,Flora,Juncaceae,10310,Juncus semisolidus,,,,,28,
Plantae,Flora,Juncaceae,JUNC,Juncus spp.,,,,,11221,
Plantae,Flora,Juncaceae,8940,Juncus subglaucus,,Rush,,,247,
Plantae,Flora,Juncaceae,3348,Juncus subsecundus,,Finger Rush,,,3481,
Plantae,Flora,Juncaceae,11648,Juncus subsecundus x usitatus,,,,,2,
Plantae,Flora,Juncaceae,3349,Juncus tenuis,*,,,,99,
Plantae,Flora,Juncaceae,8484,Juncus thompsonianus,,,,,49,
Plantae,Flora,Juncaceae,3350,Juncus usitatus,,,,,7922,
Plantae,Flora,Juncaceae,3351,Juncus vaginatus,,,,,348,
Plantae,Flora,Juncaceae,10317,Luzula acutifolia subsp. nana,,,,,98,
Plantae,Flora,Juncaceae,3353,Luzula alpestris,,,,,183,
Plantae,Flora,Juncaceae,3354,Luzula atrata,,Slender Woodrush,,,39,
Plantae,Flora,Juncaceae,10316,Luzula australasica subsp. dura,,,,,89,
Plantae,Flora,Juncaceae,3356,Luzula densiflora,,Woodrush,,,1377,
Plantae,Flora,Juncaceae,3357,Luzula flaccida,,Woodrush,,,2543,
Plantae,Flora,Juncaceae,15179,Luzula flaccida subsp. flaccida,,,,,97,
Plantae,Flora,Juncaceae,15178,Luzula flaccida subsp. Long Anther,,,,,48,
Plantae,Flora,Juncaceae,3358,Luzula longiflora,,,,,13,
Plantae,Flora,Juncaceae,3359,Luzula meridionalis,,,,,330,
Plantae,Flora,Juncaceae,8567,Luzula modesta,,,,,344,
Plantae,Flora,Juncaceae,3360,Luzula novae-cambriae,,,,,153,
Plantae,Flora,Juncaceae,3361,Luzula ovata,,,,,95,
Plantae,Flora,Juncaceae,LUZU,Luzula spp.,,,,,1439,
Plantae,Flora,Juncaginaceae,15333,Cycnogeton dubium,,,,,69,
Plantae,Flora,Juncaginaceae,15152,Cycnogeton microtuberosum,,,,,189,
Plantae,Flora,Juncaginaceae,15334,Cycnogeton multifructum,,,,,65,
Plantae,Flora,Juncaginaceae,14979,Cycnogeton procerum,,Water Ribbons,,,2973,
Plantae,Flora,Juncaginaceae,CYCN,Cycnogeton spp.,,Water Ribbons,,,47,
Plantae,Flora,Juncaginaceae,3362,Lilaea scilloides,*,Lilaea,,,5,
Plantae,Flora,Juncaginaceae,LILA,Lilaea spp.,*,,,,1,
Plantae,Flora,Juncaginaceae,MAUN,Maundia spp.,,,,,6,
Plantae,Flora,Juncaginaceae,3363,Maundia triglochinoides,,,V,,11144,
Plantae,Flora,Juncaginaceae,3364,Triglochin calcitrapa,,Spurred Arrowgrass,,,42,
Plantae,Flora,Juncaginaceae,3365,Triglochin centrocarpa,,,,,21,
Plantae,Flora,Juncaginaceae,3367,Triglochin hexagona,,Six-pointed Arrowgrass,,,11,
Plantae,Flora,Juncaginaceae,15262,Triglochin isingiana,,,,,14,
Plantae,Flora,Juncaginaceae,9232,Triglochin rheophila,,,,,27,
Plantae,Flora,Juncaginaceae,13143,Triglochin sp. A,,,,,9,
Plantae,Flora,Juncaginaceae,13144,Triglochin sp. B,,,,,9,
Plantae,Flora,Juncaginaceae,TRIG,Triglochin spp.,,,,,609,
